pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 30,edge-list,505580,struct-edge-list,564987,vertex-pull,14441000,vertex-pull-nodiv,5856550,vertex-pull-warp,4638090,vertex-pull-warp-nodiv,2680130,vertex-push,1335260,vertex-push-warp,2470100
rw 15,edge-list,449754,struct-edge-list,536775,vertex-pull,8515050,vertex-pull-nodiv,3542720,vertex-pull-warp,3784030,vertex-pull-warp-nodiv,2233430,vertex-push,1091370,vertex-push-warp,2122070
rw 05,edge-list,408859,struct-edge-list,498417,vertex-pull,3010770,vertex-pull-nodiv,1407500,vertex-pull-warp,2806780,vertex-pull-warp-nodiv,1903160,vertex-push,618224,vertex-push-warp,1974870
,,,,,,,,,,,,,,,,
livemocha.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,12820000,struct-edge-list,12873500,vertex-pull,100464000,vertex-pull-nodiv,34185600,vertex-pull-warp,37835200,vertex-pull-warp-nodiv,21524700,vertex-push,47866200,vertex-push-warp,23529700
ff 50,edge-list,2664000,struct-edge-list,2598120,vertex-pull,44525000,vertex-pull-nodiv,17985100,vertex-pull-warp,26417000,vertex-pull-warp-nodiv,13175500,vertex-push,25733700,vertex-push-warp,15761300
ff 30,edge-list,1234840,struct-edge-list,1350300,vertex-pull,43701700,vertex-pull-nodiv,17355300,vertex-pull-warp,12324200,vertex-pull-warp-nodiv,7281480,vertex-push,24718900,vertex-push-warp,8559940
ff 15,edge-list,751422,struct-edge-list,845843,vertex-pull,39998700,vertex-pull-nodiv,15845600,vertex-pull-warp,13477000,vertex-pull-warp-nodiv,5706250,vertex-push,22602800,vertex-push-warp,7009920
ff 05,edge-list,539219,struct-edge-list,632218,vertex-pull,29244100,vertex-pull-nodiv,11600100,vertex-pull-warp,8592610,vertex-pull-warp-nodiv,3725740,vertex-push,16539600,vertex-push-warp,4569460
re 50,edge-list,1706050,struct-edge-list,1726480,vertex-pull,4714770,vertex-pull-nodiv,2530630,vertex-pull-warp,11254700,vertex-pull-warp-nodiv,9376420,vertex-push,3136300,vertex-push-warp,9379490
re 30,edge-list,956049,struct-edge-list,991281,vertex-pull,2109370,vertex-pull-nodiv,1204880,vertex-pull-warp,6943710,vertex-pull-warp-nodiv,4550450,vertex-push,1450530,vertex-push-warp,5025400
re 15,edge-list,591913,struct-edge-list,623572,vertex-pull,1039090,vertex-pull-nodiv,701406,vertex-pull-warp,3570070,vertex-pull-warp-nodiv,2704660,vertex-push,802519,vertex-push-warp,2772320
re 05,edge-list,489474,struct-edge-list,514929,vertex-pull,607437,vertex-pull-nodiv,487344,vertex-pull-warp,2842790,vertex-pull-warp-nodiv,2047300,vertex-push,516599,vertex-push-warp,2115660
rw 50,edge-list,1814550,struct-edge-list,1851860,vertex-pull,7679580,vertex-pull-nodiv,3714680,vertex-pull-warp,11421000,vertex-pull-warp-nodiv,9364220,vertex-push,4783090,vertex-push-warp,9945000
rw 30,edge-list,999344,struct-edge-list,1051130,vertex-pull,3660020,vertex-pull-nodiv,1838370,vertex-pull-warp,7011670,vertex-pull-warp-nodiv,4543340,vertex-push,2332460,vertex-push-warp,5044580
rw 15,edge-list,598659,struct-edge-list,643168,vertex-pull,1843730,vertex-pull-nodiv,992565,vertex-pull-warp,3612900,vertex-pull-warp-nodiv,2712360,vertex-push,1219090,vertex-push-warp,2777580
rw 05,edge-list,466016,struct-edge-list,510769,vertex-pull,812225,vertex-pull-nodiv,544801,vertex-pull-warp,2850510,vertex-pull-warp-nodiv,2042670,vertex-push,600630,vertex-push-warp,2115040
,,,,,,,,,,,,,,,,
loc-brightkite_edges.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2494570,struct-edge-list,2528830,vertex-pull,29099900,vertex-pull-nodiv,12151900,vertex-pull-warp,13957600,vertex-pull-warp-nodiv,9599540,vertex-push,16955100,vertex-push-warp,10289000
ff 50,edge-list,1252280,struct-edge-list,1277060,vertex-pull,23553900,vertex-pull-nodiv,9511070,vertex-pull-warp,9560460,vertex-pull-warp-nodiv,5358060,vertex-push,13450500,vertex-push-warp,6107590
ff 30,edge-list,842598,struct-edge-list,858373,vertex-pull,21422300,vertex-pull-nodiv,8589080,vertex-pull-warp,7485670,vertex-pull-warp-nodiv,3985090,vertex-push,12137700,vertex-push-warp,4483640
ff 15,edge-list,660101,struct-edge-list,641188,vertex-pull,19938300,vertex-pull-nodiv,7969820,vertex-pull-warp,6414890,vertex-pull-warp-nodiv,3251130,vertex-push,11293200,vertex-push-warp,3756000
ff 05,edge-list,570576,struct-edge-list,538737,vertex-pull,20063500,vertex-pull-nodiv,8009440,vertex-pull-warp,5287250,vertex-pull-warp-nodiv,2664470,vertex-push,11362200,vertex-push-warp,3081750
re 50,edge-list,936864,struct-edge-list,975752,vertex-pull,5994950,vertex-pull-nodiv,2708600,vertex-pull-warp,7026640,vertex-pull-warp-nodiv,4158970,vertex-push,3616030,vertex-push-warp,4548050
re 30,edge-list,637250,struct-edge-list,668110,vertex-pull,2989820,vertex-pull-nodiv,1433680,vertex-pull-warp,3780850,vertex-pull-warp-nodiv,2843790,vertex-push,1841440,vertex-push-warp,2895600
re 15,edge-list,516317,struct-edge-list,549060,vertex-pull,1478680,vertex-pull-nodiv,824113,vertex-pull-warp,3066200,vertex-pull-warp-nodiv,2219950,vertex-push,1007090,vertex-push-warp,2295260
re 05,edge-list,470400,struct-edge-list,512047,vertex-pull,687833,vertex-pull-nodiv,499176,vertex-pull-warp,2710950,vertex-pull-warp-nodiv,1906780,vertex-push,544116,vertex-push-warp,1982940
rw 50,edge-list,995557,struct-edge-list,976722,vertex-pull,7893950,vertex-pull-nodiv,3448530,vertex-pull-warp,7239260,vertex-pull-warp-nodiv,4175250,vertex-push,4673840,vertex-push-warp,4546100
rw 30,edge-list,693826,struct-edge-list,674756,vertex-pull,4252220,vertex-pull-nodiv,1937320,vertex-pull-warp,3878440,vertex-pull-warp-nodiv,2841380,vertex-push,2563700,vertex-push-warp,2930160
rw 15,edge-list,501784,struct-edge-list,548748,vertex-pull,2431420,vertex-pull-nodiv,1190890,vertex-pull-warp,3105260,vertex-pull-warp-nodiv,2221860,vertex-push,1541120,vertex-push-warp,2322320
rw 05,edge-list,457624,struct-edge-list,507679,vertex-pull,1220430,vertex-pull-nodiv,696141,vertex-pull-warp,2734620,vertex-pull-warp-nodiv,1908920,vertex-push,830155,vertex-push-warp,1990300
,,,,,,,,,,,,,,,,
loc-gowalla_edges.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,7913040,struct-edge-list,8055840,vertex-pull,364283000,vertex-pull-nodiv,145362000,vertex-pull-warp,39051200,vertex-pull-warp-nodiv,29126300,vertex-push,206023000,vertex-push-warp,30650900
ff 50,edge-list,3771780,struct-edge-list,3863790,vertex-pull,272950000,vertex-pull-nodiv,108255000,vertex-pull-warp,21266400,vertex-pull-warp-nodiv,15782300,vertex-push,153552000,vertex-push-warp,16614700
ff 30,edge-list,2498620,struct-edge-list,2572350,vertex-pull,257881000,vertex-pull-nodiv,100655000,vertex-pull-warp,19645700,vertex-pull-warp-nodiv,11146600,vertex-push,144117000,vertex-push-warp,11636400
ff 15,edge-list,1331060,struct-edge-list,1319260,vertex-pull,251693000,vertex-pull-nodiv,97874900,vertex-pull-warp,17429000,vertex-pull-warp-nodiv,8999510,vertex-push,140263000,vertex-push-warp,10673100
ff 05,edge-list,761822,struct-edge-list,781131,vertex-pull,33720400,vertex-pull-nodiv,13339700,vertex-pull-warp,8264420,vertex-pull-warp-nodiv,3949460,vertex-push,19046900,vertex-push-warp,4583370
re 50,edge-list,2271090,struct-edge-list,2370020,vertex-pull,59786200,vertex-pull-nodiv,24543900,vertex-pull-warp,20264100,vertex-pull-warp-nodiv,14539600,vertex-push,34236500,vertex-push-warp,15767000
re 30,edge-list,1583410,struct-edge-list,1699230,vertex-pull,25540600,vertex-pull-nodiv,10767300,vertex-pull-warp,11744000,vertex-pull-warp-nodiv,9039440,vertex-push,14860900,vertex-push-warp,9348560
re 15,edge-list,770435,struct-edge-list,872162,vertex-pull,9259010,vertex-pull-nodiv,3989630,vertex-pull-warp,6681640,vertex-pull-warp-nodiv,4190740,vertex-push,5435710,vertex-push-warp,4610030
re 05,edge-list,454880,struct-edge-list,549469,vertex-pull,2968210,vertex-pull-nodiv,1390540,vertex-pull-warp,3194320,vertex-pull-warp-nodiv,2302760,vertex-push,1797940,vertex-push-warp,2409590
rw 50,edge-list,2401000,struct-edge-list,2481730,vertex-pull,69281100,vertex-pull-nodiv,28191400,vertex-pull-warp,20298200,vertex-pull-warp-nodiv,14178900,vertex-push,39489500,vertex-push-warp,15288600
rw 30,edge-list,1687400,struct-edge-list,1807880,vertex-pull,32890300,vertex-pull-nodiv,13640000,vertex-pull-warp,12033400,vertex-pull-warp-nodiv,9060860,vertex-push,18969100,vertex-push-warp,9380220
rw 15,edge-list,853198,struct-edge-list,914664,vertex-pull,14560400,vertex-pull-nodiv,6063320,vertex-pull-warp,6827770,vertex-pull-warp-nodiv,4226280,vertex-push,8400580,vertex-push-warp,4627450
rw 05,edge-list,466207,struct-edge-list,573030,vertex-pull,4528720,vertex-pull-nodiv,2009120,vertex-pull-warp,3270270,vertex-pull-warp-nodiv,2328580,vertex-push,2687480,vertex-push-warp,2443360
,,,,,,,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,399986,struct-edge-list,488962,vertex-pull,905696,vertex-pull-nodiv,591751,vertex-pull-warp,2319580,vertex-pull-warp-nodiv,1605610,vertex-push,631130,vertex-push-warp,1680080
ff 50,edge-list,400915,struct-edge-list,487228,vertex-pull,393236,vertex-pull-nodiv,392067,vertex-pull-warp,1500170,vertex-pull-warp-nodiv,1128690,vertex-push,539558,vertex-push-warp,1081940
ff 30,edge-list,400073,struct-edge-list,498168,vertex-pull,393687,vertex-pull-nodiv,391297,vertex-pull-warp,1264140,vertex-pull-warp-nodiv,985299,vertex-push,486268,vertex-push-warp,957985
ff 15,edge-list,400583,struct-edge-list,497155,vertex-pull,392979,vertex-pull-nodiv,391638,vertex-pull-warp,1030450,vertex-pull-warp-nodiv,840928,vertex-push,432025,vertex-push-warp,831628
ff 05,edge-list,400640,struct-edge-list,506330,vertex-pull,393261,vertex-pull-nodiv,392222,vertex-pull-warp,916659,vertex-pull-warp-nodiv,767850,vertex-push,405226,vertex-push-warp,771047
re 50,edge-list,399500,struct-edge-list,481319,vertex-pull,417138,vertex-pull-nodiv,401741,vertex-pull-warp,1355060,vertex-pull-warp-nodiv,1180880,vertex-push,407199,vertex-push-warp,1143580
re 30,edge-list,399447,struct-edge-list,483028,vertex-pull,417969,vertex-pull-nodiv,401137,vertex-pull-warp,1052600,vertex-pull-warp-nodiv,916147,vertex-push,406314,vertex-push-warp,950861
re 15,edge-list,399377,struct-edge-list,480239,vertex-pull,393244,vertex-pull-nodiv,391881,vertex-pull-warp,886886,vertex-pull-warp-nodiv,795110,vertex-push,393093,vertex-push-warp,809094
re 05,edge-list,399543,struct-edge-list,488467,vertex-pull,394534,vertex-pull-nodiv,391960,vertex-pull-warp,803243,vertex-pull-warp-nodiv,734622,vertex-push,392286,vertex-push-warp,738387
rw 50,edge-list,398808,struct-edge-list,469470,vertex-pull,440472,vertex-pull-nodiv,411323,vertex-pull-warp,1382970,vertex-pull-warp-nodiv,1105360,vertex-push,406355,vertex-push-warp,1159510
rw 30,edge-list,399157,struct-edge-list,473511,vertex-pull,395171,vertex-pull-nodiv,391790,vertex-pull-warp,1112340,vertex-pull-warp-nodiv,937949,vertex-push,392673,vertex-push-warp,963899
rw 15,edge-list,400470,struct-edge-list,474057,vertex-pull,393657,vertex-pull-nodiv,392466,vertex-pull-warp,904972,vertex-pull-warp-nodiv,804620,vertex-push,393038,vertex-push-warp,814974
rw 05,edge-list,399575,struct-edge-list,474095,vertex-pull,393792,vertex-pull-nodiv,391865,vertex-pull-warp,785885,vertex-pull-warp-nodiv,734317,vertex-push,392335,vertex-push-warp,738302
,,,,,,,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,19370500,struct-edge-list,19650400,vertex-pull,493279000,vertex-pull-nodiv,204037000,vertex-pull-warp,137818000,vertex-pull-warp-nodiv,99319400,vertex-push,283871000,vertex-push-warp,105446000
ff 50,edge-list,8525690,struct-edge-list,8736770,vertex-pull,253539000,vertex-pull-nodiv,103549000,vertex-pull-warp,68192600,vertex-pull-warp-nodiv,50826100,vertex-push,198735000,vertex-push-warp,57565300
ff 30,edge-list,5503400,struct-edge-list,5684630,vertex-pull,192973000,vertex-pull-nodiv,78129600,vertex-pull-warp,40743100,vertex-pull-warp-nodiv,29791800,vertex-push,192391000,vertex-push-warp,37107500
ff 15,edge-list,2356030,struct-edge-list,2473080,vertex-pull,187867000,vertex-pull-nodiv,74301000,vertex-pull-warp,22403500,vertex-pull-warp-nodiv,16559600,vertex-push,149665000,vertex-push-warp,19934600
ff 05,edge-list,1008710,struct-edge-list,1018160,vertex-pull,20394300,vertex-pull-nodiv,8352190,vertex-pull-warp,8918210,vertex-pull-warp-nodiv,5277700,vertex-push,150655000,vertex-push-warp,12955800
re 50,edge-list,6431910,struct-edge-list,6633160,vertex-pull,89599000,vertex-pull-nodiv,38651100,vertex-pull-warp,59507400,vertex-pull-warp-nodiv,47584600,vertex-push,51416500,vertex-push-warp,50936600
re 30,edge-list,3706620,struct-edge-list,3889970,vertex-pull,38059300,vertex-pull-nodiv,17428300,vertex-pull-warp,34831100,vertex-pull-warp-nodiv,28326800,vertex-push,23302800,vertex-push-warp,30475500
re 15,edge-list,2035470,struct-edge-list,2069600,vertex-pull,14151500,vertex-pull-nodiv,6883220,vertex-pull-warp,17594800,vertex-pull-warp-nodiv,14402300,vertex-push,9073100,vertex-push-warp,15215400
re 05,edge-list,788479,struct-edge-list,882995,vertex-pull,3635030,vertex-pull-nodiv,1858720,vertex-pull-warp,6576040,vertex-pull-warp-nodiv,4770110,vertex-push,2323130,vertex-push-warp,5400820
rw 50,edge-list,6891530,struct-edge-list,7067290,vertex-pull,106498000,vertex-pull-nodiv,45128900,vertex-pull-warp,61754300,vertex-pull-warp-nodiv,48132400,vertex-push,54197400,vertex-push-warp,51213400
rw 30,edge-list,4066510,struct-edge-list,4215130,vertex-pull,49537000,vertex-pull-nodiv,22027500,vertex-pull-warp,36517600,vertex-pull-warp-nodiv,28888000,vertex-push,26057400,vertex-push-warp,30879200
rw 15,edge-list,2235640,struct-edge-list,2291440,vertex-pull,19119900,vertex-pull-nodiv,8811650,vertex-pull-warp,18918900,vertex-pull-warp-nodiv,14855200,vertex-push,10228900,vertex-push-warp,15310100
rw 05,edge-list,833474,struct-edge-list,944182,vertex-pull,5615130,vertex-pull-nodiv,2658930,vertex-pull-warp,7099280,vertex-pull-warp-nodiv,4924330,vertex-push,3121840,vertex-push-warp,5520070
,,,,,,,,,,,,,,,,
p2p-Gnutella31.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1777440,struct-edge-list,1811360,vertex-pull,3067460,vertex-pull-nodiv,2020780,vertex-pull-warp,11803700,vertex-pull-warp-nodiv,9063450,vertex-push,2754870,vertex-push-warp,9386320
ff 50,edge-list,873420,struct-edge-list,946523,vertex-pull,1347920,vertex-pull-nodiv,927680,vertex-pull-warp,6914110,vertex-pull-warp-nodiv,4542160,vertex-push,1476830,vertex-push-warp,5020630
ff 30,edge-list,656881,struct-edge-list,744251,vertex-pull,954839,vertex-pull-nodiv,714028,vertex-pull-warp,3979270,vertex-pull-warp-nodiv,3086280,vertex-push,1285550,vertex-push-warp,3247560
ff 15,edge-list,471810,struct-edge-list,481589,vertex-pull,680544,vertex-pull-nodiv,494146,vertex-pull-warp,3160980,vertex-pull-warp-nodiv,2304840,vertex-push,792913,vertex-push-warp,2273960
ff 05,edge-list,429275,struct-edge-list,437717,vertex-pull,499620,vertex-pull-nodiv,438409,vertex-pull-warp,2799740,vertex-pull-warp-nodiv,1951610,vertex-push,711509,vertex-push-warp,1926070
re 50,edge-list,828269,struct-edge-list,842335,vertex-pull,1253570,vertex-pull-nodiv,907708,vertex-pull-warp,6597180,vertex-pull-warp-nodiv,4430460,vertex-push,1017020,vertex-push-warp,5029960
re 30,edge-list,681905,struct-edge-list,709943,vertex-pull,870116,vertex-pull-nodiv,688436,vertex-pull-warp,3862360,vertex-pull-warp-nodiv,2996580,vertex-push,734638,vertex-push-warp,3181670
re 15,edge-list,528701,struct-edge-list,541041,vertex-pull,570008,vertex-pull-nodiv,468040,vertex-pull-warp,2945600,vertex-pull-warp-nodiv,2226800,vertex-push,507839,vertex-push-warp,2334360
re 05,edge-list,498012,struct-edge-list,514824,vertex-pull,514867,vertex-pull-nodiv,420874,vertex-pull-warp,2278380,vertex-pull-warp-nodiv,1795000,vertex-push,428759,vertex-push-warp,1993720
rw 50,edge-list,866248,struct-edge-list,843039,vertex-pull,1224000,vertex-pull-nodiv,904652,vertex-pull-warp,6628350,vertex-pull-warp-nodiv,4444670,vertex-push,890748,vertex-push-warp,4985290
rw 30,edge-list,691131,struct-edge-list,696770,vertex-pull,794596,vertex-pull-nodiv,756992,vertex-pull-warp,3917530,vertex-pull-warp-nodiv,3037010,vertex-push,681987,vertex-push-warp,3161200
rw 15,edge-list,526553,struct-edge-list,551111,vertex-pull,575968,vertex-pull-nodiv,476836,vertex-pull-warp,3143320,vertex-pull-warp-nodiv,2266900,vertex-push,494011,vertex-push-warp,2291450
rw 05,edge-list,500918,struct-edge-list,517553,vertex-pull,491898,vertex-pull-nodiv,421642,vertex-pull-warp,2656070,vertex-pull-warp-nodiv,1866270,vertex-push,428215,vertex-push-warp,1957980
,,,,,,,,,,,,,,,,
petster-carnivore.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,97542000,struct-edge-list,98711500,vertex-pull,2104210000,vertex-pull-nodiv,867074000,vertex-pull-warp,1111860000,vertex-pull-warp-nodiv,389639000,vertex-push,1218340000,vertex-push-warp,518636000
ff 50,edge-list,45144300,struct-edge-list,46027000,vertex-pull,1871330000,vertex-pull-nodiv,764095000,vertex-pull-warp,706934000,vertex-pull-warp-nodiv,244637000,vertex-push,1080870000,vertex-push-warp,327910000
ff 30,edge-list,37638100,struct-edge-list,38252300,vertex-pull,1868320000,vertex-pull-nodiv,766076000,vertex-pull-warp,689818000,vertex-pull-warp-nodiv,236289000,vertex-push,1087930000,vertex-push-warp,317662000
ff 15,edge-list,16942100,struct-edge-list,17404700,vertex-pull,1440920000,vertex-pull-nodiv,598916000,vertex-pull-warp,611631000,vertex-pull-warp-nodiv,209053000,vertex-push,834232000,vertex-push-warp,282600000
ff 05,edge-list,1718580,struct-edge-list,1792320,vertex-pull,752493000,vertex-pull-nodiv,292435000,vertex-pull-warp,39892800,vertex-pull-warp-nodiv,17098800,vertex-push,419450000,vertex-push-warp,21672500
re 50,edge-list,7808610,struct-edge-list,7920510,vertex-pull,95504900,vertex-pull-nodiv,40678700,vertex-pull-warp,54669900,vertex-pull-warp-nodiv,42597300,vertex-push,54833300,vertex-push-warp,44409000
re 30,edge-list,4181430,struct-edge-list,4240310,vertex-pull,39208100,vertex-pull-nodiv,17959800,vertex-pull-warp,33165900,vertex-pull-warp-nodiv,26111500,vertex-push,23550200,vertex-push-warp,27209400
re 15,edge-list,2061170,struct-edge-list,2061150,vertex-pull,14149200,vertex-pull-nodiv,6681670,vertex-pull-warp,16694100,vertex-pull-warp-nodiv,13171200,vertex-push,8631400,vertex-push-warp,13692700
re 05,edge-list,846320,struct-edge-list,861979,vertex-pull,3945480,vertex-pull-nodiv,1933670,vertex-pull-warp,6814510,vertex-pull-warp-nodiv,4538710,vertex-push,2483330,vertex-push-warp,5033650
rw 50,edge-list,7902700,struct-edge-list,8019980,vertex-pull,83639600,vertex-pull-nodiv,36292600,vertex-pull-warp,54682700,vertex-pull-warp-nodiv,42568600,vertex-push,48602900,vertex-push-warp,44382300
rw 30,edge-list,4447820,struct-edge-list,4495180,vertex-pull,41053600,vertex-pull-nodiv,18611300,vertex-pull-warp,33677500,vertex-pull-warp-nodiv,26209200,vertex-push,24630000,vertex-push-warp,27357900
rw 15,edge-list,2247590,struct-edge-list,2210590,vertex-pull,16703300,vertex-pull-nodiv,7693100,vertex-pull-warp,16671400,vertex-pull-warp-nodiv,13212300,vertex-push,10086200,vertex-push-warp,13721100
rw 05,edge-list,971042,struct-edge-list,914117,vertex-pull,5116330,vertex-pull-nodiv,2406550,vertex-pull-warp,7061520,vertex-pull-warp-nodiv,4551560,vertex-push,3167800,vertex-push-warp,5030240
,,,,,,,,,,,,,,,,
petster-friendships-cat.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,37118800,struct-edge-list,37613800,vertex-pull,2103500000,vertex-pull-nodiv,881206000,vertex-pull-warp,1163490000,vertex-pull-warp-nodiv,394901000,vertex-push,1231780000,vertex-push-warp,530416000
ff 50,edge-list,4584940,struct-edge-list,4719380,vertex-pull,1262980000,vertex-pull-nodiv,491098000,vertex-pull-warp,158091000,vertex-pull-warp-nodiv,56547100,vertex-push,704868000,vertex-push-warp,73275000
