pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,6450250,struct-edge-list,6249390,vertex-pull,36107700,vertex-pull-nodiv,14998300,vertex-pull-warp,61910200,vertex-pull-warp-nodiv,48504900,vertex-push,207011000,vertex-push-warp,39166800
ff 30,edge-list,3418340,struct-edge-list,3287910,vertex-pull,13903600,vertex-pull-nodiv,6218550,vertex-pull-warp,36019400,vertex-pull-warp-nodiv,28664600,vertex-push,141365000,vertex-push-warp,23211300
ff 15,edge-list,1735650,struct-edge-list,1616590,vertex-pull,5936420,vertex-pull-nodiv,2748340,vertex-pull-warp,17943900,vertex-pull-warp-nodiv,14451700,vertex-push,118768000,vertex-push-warp,13732100
ff 05,edge-list,801904,struct-edge-list,688762,vertex-pull,2049390,vertex-pull-nodiv,1009960,vertex-pull-warp,6039970,vertex-pull-warp-nodiv,4991350,vertex-push,105134000,vertex-push-warp,7615010
re 50,edge-list,5527840,struct-edge-list,5365460,vertex-pull,26206000,vertex-pull-nodiv,10901200,vertex-pull-warp,58076200,vertex-pull-warp-nodiv,46648000,vertex-push,601815000,vertex-push-warp,38468400
re 30,edge-list,3159870,struct-edge-list,3067730,vertex-pull,13745700,vertex-pull-nodiv,5828970,vertex-pull-warp,34409700,vertex-pull-warp-nodiv,27942900,vertex-push,305408000,vertex-push-warp,22474500
re 15,edge-list,1701360,struct-edge-list,1590950,vertex-pull,6754760,vertex-pull-nodiv,2911400,vertex-pull-warp,17075700,vertex-pull-warp-nodiv,14037200,vertex-push,130912000,vertex-push-warp,11236600
re 05,edge-list,727721,struct-edge-list,775786,vertex-pull,1886080,vertex-pull-nodiv,946999,vertex-pull-warp,5732470,vertex-pull-warp-nodiv,4752650,vertex-push,34010900,vertex-push-warp,4557270
rw 50,edge-list,7131770,struct-edge-list,6931290,vertex-pull,62643200,vertex-pull-nodiv,24166200,vertex-pull-warp,59404500,vertex-pull-warp-nodiv,46801400,vertex-push,58063500,vertex-push-warp,34263300
rw 30,edge-list,3676170,struct-edge-list,3525740,vertex-pull,30997300,vertex-pull-nodiv,12126800,vertex-pull-warp,34083900,vertex-pull-warp-nodiv,27321100,vertex-push,17963000,vertex-push-warp,19868600
rw 15,edge-list,1796880,struct-edge-list,1742590,vertex-pull,12709900,vertex-pull-nodiv,5125140,vertex-pull-warp,16564300,vertex-pull-warp-nodiv,13710500,vertex-push,6221950,vertex-push-warp,9805870
rw 05,edge-list,756150,struct-edge-list,717873,vertex-pull,3614030,vertex-pull-nodiv,1556500,vertex-pull-warp,5879500,vertex-pull-warp-nodiv,4813480,vertex-push,1960440,vertex-push-warp,3350090
,,,,,,,,,,,,,,,,
wiki_talk_en.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,78814000,struct-edge-list,77943800,vertex-pull,273911000,vertex-pull-nodiv,111921000,vertex-pull-warp,681736000,vertex-pull-warp-nodiv,538046000,vertex-push,2061360000,vertex-push-warp,476768000
ff 50,edge-list,30111200,struct-edge-list,29665700,vertex-pull,73056200,vertex-pull-nodiv,32313300,vertex-pull-warp,333339000,vertex-pull-warp-nodiv,266340000,vertex-push,1434090000,vertex-push-warp,219090000
ff 30,edge-list,16904500,struct-edge-list,16572000,vertex-pull,44000800,vertex-pull-nodiv,19927400,vertex-pull-warp,198990000,vertex-pull-warp-nodiv,159555000,vertex-push,780417000,vertex-push-warp,130705000
ff 15,edge-list,7731290,struct-edge-list,7539030,vertex-pull,21074800,vertex-pull-nodiv,9631090,vertex-pull-warp,99043500,vertex-pull-warp-nodiv,79818800,vertex-push,554717000,vertex-push-warp,61345600
ff 05,edge-list,2859440,struct-edge-list,2733740,vertex-pull,7986780,vertex-pull-nodiv,3770630,vertex-pull-warp,35563700,vertex-pull-warp-nodiv,27796900,vertex-push,150169000,vertex-push-warp,24075100
re 50,edge-list,30897300,struct-edge-list,30571200,vertex-pull,113817000,vertex-pull-nodiv,47457100,vertex-pull-warp,328844000,vertex-pull-warp-nodiv,263950000,vertex-push,728864000,vertex-push-warp,219808000
re 30,edge-list,16674900,struct-edge-list,16449100,vertex-pull,53532100,vertex-pull-nodiv,23296600,vertex-pull-warp,194072000,vertex-pull-warp-nodiv,157092000,vertex-push,353799000,vertex-push-warp,124959000
re 15,edge-list,7751380,struct-edge-list,7627800,vertex-pull,22668600,vertex-pull-nodiv,10034200,vertex-pull-warp,95450500,vertex-pull-warp-nodiv,78010200,vertex-push,144197000,vertex-push-warp,59966800
re 05,edge-list,2685530,struct-edge-list,2585820,vertex-pull,6068100,vertex-pull-nodiv,2959170,vertex-pull-warp,32322100,vertex-pull-warp-nodiv,26636700,vertex-push,39969700,vertex-push-warp,20616500
rw 50,edge-list,33828700,struct-edge-list,33344700,vertex-pull,178960000,vertex-pull-nodiv,71371300,vertex-pull-warp,326711000,vertex-pull-warp-nodiv,262372000,vertex-push,198204000,vertex-push-warp,189683000
rw 30,edge-list,17418800,struct-edge-list,17145000,vertex-pull,92019900,vertex-pull-nodiv,36610400,vertex-pull-warp,185887000,vertex-pull-warp-nodiv,152904000,vertex-push,62627900,vertex-push-warp,108127000
rw 15,edge-list,8069480,struct-edge-list,7938500,vertex-pull,41326700,vertex-pull-nodiv,16644900,vertex-pull-warp,89975100,vertex-pull-warp-nodiv,75400200,vertex-push,21569600,vertex-push-warp,53154300
rw 05,edge-list,2844500,struct-edge-list,2756480,vertex-pull,11821000,vertex-pull-nodiv,4966760,vertex-pull-warp,30668000,vertex-pull-warp-nodiv,25954000,vertex-push,6044690,vertex-push-warp,18799000
,,,,,,,,,,,,,,,,
wiki_talk_es.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,10252900,struct-edge-list,9996030,vertex-pull,104416000,vertex-pull-nodiv,40970000,vertex-pull-warp,110894000,vertex-pull-warp-nodiv,88941500,vertex-push,2529690000,vertex-push-warp,133695000
ff 50,edge-list,5389310,struct-edge-list,5238100,vertex-pull,58045700,vertex-pull-nodiv,22882000,vertex-pull-warp,57444800,vertex-pull-warp-nodiv,45827400,vertex-push,362957000,vertex-push-warp,37489300
ff 30,edge-list,3010620,struct-edge-list,2880890,vertex-pull,26869400,vertex-pull-nodiv,10646800,vertex-pull-warp,35848800,vertex-pull-warp-nodiv,28352600,vertex-push,209372000,vertex-push-warp,21613700
ff 15,edge-list,1609710,struct-edge-list,1534420,vertex-pull,10179900,vertex-pull-nodiv,4225900,vertex-pull-warp,18118200,vertex-pull-warp-nodiv,14164700,vertex-push,116312000,vertex-push-warp,11783800
ff 05,edge-list,779151,struct-edge-list,685157,vertex-pull,3577670,vertex-pull-nodiv,1535550,vertex-pull-warp,5982880,vertex-pull-warp-nodiv,4834490,vertex-push,54272300,vertex-push-warp,4794740
re 50,edge-list,4476160,struct-edge-list,4355680,vertex-pull,33388000,vertex-pull-nodiv,13405400,vertex-pull-warp,55172500,vertex-pull-warp-nodiv,44286000,vertex-push,810478000,vertex-push-warp,44427800
re 30,edge-list,2761970,struct-edge-list,2675360,vertex-pull,18802300,vertex-pull-nodiv,7529750,vertex-pull-warp,35085300,vertex-pull-warp-nodiv,27645500,vertex-push,432194000,vertex-push-warp,24009000
re 15,edge-list,1539410,struct-edge-list,1452090,vertex-pull,8528940,vertex-pull-nodiv,3542810,vertex-pull-warp,17060200,vertex-pull-warp-nodiv,13765100,vertex-push,190531000,vertex-push-warp,11682800
re 05,edge-list,759467,struct-edge-list,679666,vertex-pull,2381640,vertex-pull-nodiv,1129370,vertex-pull-warp,5794340,vertex-pull-warp-nodiv,4724360,vertex-push,55199400,vertex-push-warp,4704880
rw 50,edge-list,5641100,struct-edge-list,5552170,vertex-pull,94263700,vertex-pull-nodiv,35643300,vertex-pull-warp,56882900,vertex-pull-warp-nodiv,45662000,vertex-push,112521000,vertex-push-warp,33237500
rw 30,edge-list,3306320,struct-edge-list,3248110,vertex-pull,66497100,vertex-pull-nodiv,24832600,vertex-pull-warp,35018700,vertex-pull-warp-nodiv,28566100,vertex-push,52911100,vertex-push-warp,20483100
rw 15,edge-list,1656310,struct-edge-list,1603770,vertex-pull,31718600,vertex-pull-nodiv,11924800,vertex-pull-warp,17834100,vertex-pull-warp-nodiv,14189400,vertex-push,18120900,vertex-push-warp,10660400
rw 05,edge-list,727573,struct-edge-list,686744,vertex-pull,10007600,vertex-pull-nodiv,3788920,vertex-pull-warp,5900430,vertex-pull-warp-nodiv,4726160,vertex-push,4949830,vertex-push-warp,3416790
,,,,,,,,,,,,,,,,
wordnet-words.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,7709750,struct-edge-list,7440460,vertex-pull,34392600,vertex-pull-nodiv,14078000,vertex-pull-warp,40014800,vertex-pull-warp-nodiv,29764300,vertex-push,20557100,vertex-push-warp,21841400
ff 50,edge-list,3478190,struct-edge-list,3348860,vertex-pull,26134400,vertex-pull-nodiv,10207300,vertex-pull-warp,20411800,vertex-pull-warp-nodiv,15130200,vertex-push,14515800,vertex-push-warp,11458800
ff 30,edge-list,1982960,struct-edge-list,1875480,vertex-pull,21992200,vertex-pull-nodiv,8480480,vertex-pull-warp,13511800,vertex-pull-warp-nodiv,10014800,vertex-push,12134300,vertex-push-warp,7705490
ff 15,edge-list,1047390,struct-edge-list,955643,vertex-pull,22233300,vertex-pull-nodiv,8529740,vertex-pull-warp,8076450,vertex-pull-warp-nodiv,6257520,vertex-push,12318600,vertex-push-warp,4569530
ff 05,edge-list,492199,struct-edge-list,489227,vertex-pull,10969200,vertex-pull-nodiv,4313130,vertex-pull-warp,4261560,vertex-pull-warp-nodiv,2890670,vertex-push,6080780,vertex-push-warp,2501090
re 50,edge-list,2064090,struct-edge-list,1971540,vertex-pull,4915530,vertex-pull-nodiv,2300980,vertex-pull-warp,17420900,vertex-pull-warp-nodiv,14073500,vertex-push,3099190,vertex-push-warp,9676900
re 30,edge-list,1238730,struct-edge-list,1145920,vertex-pull,2461700,vertex-pull-nodiv,1258090,vertex-pull-warp,11073300,vertex-pull-warp-nodiv,8936370,vertex-push,1670610,vertex-push-warp,6318940
re 15,edge-list,773146,struct-edge-list,678034,vertex-pull,1343710,vertex-pull-nodiv,764329,vertex-pull-warp,5650000,vertex-pull-warp-nodiv,4589340,vertex-push,959438,vertex-push-warp,3253070
re 05,edge-list,443507,struct-edge-list,435738,vertex-pull,738341,vertex-pull-nodiv,534000,vertex-pull-warp,2614230,vertex-pull-warp-nodiv,2283390,vertex-push,580349,vertex-push-warp,1708980
rw 50,edge-list,2237490,struct-edge-list,2176660,vertex-pull,6750930,vertex-pull-nodiv,3004180,vertex-pull-warp,17593700,vertex-pull-warp-nodiv,14108000,vertex-push,4137660,vertex-push-warp,9690460
rw 30,edge-list,1372390,struct-edge-list,1301470,vertex-pull,4615830,vertex-pull-nodiv,2022440,vertex-pull-warp,11135400,vertex-pull-warp-nodiv,8944980,vertex-push,2766720,vertex-push-warp,6371870
rw 15,edge-list,782401,struct-edge-list,718241,vertex-pull,2215860,vertex-pull-nodiv,1069980,vertex-pull-warp,5703830,vertex-pull-warp-nodiv,4601720,vertex-push,1434310,vertex-push-warp,3255710
rw 05,edge-list,506107,struct-edge-list,435982,vertex-pull,898100,vertex-pull-nodiv,586930,vertex-pull-warp,2617020,vertex-pull-warp-nodiv,2283200,vertex-push,667683,vertex-push-warp,1716090
,,,,,,,,,,,,,,,,
youtube-links.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,39639000,struct-edge-list,38740900,vertex-pull,737483000,vertex-pull-nodiv,269898000,vertex-pull-warp,295898000,vertex-pull-warp-nodiv,220353000,vertex-push,437680000,vertex-push-warp,168016000
ff 50,edge-list,16828900,struct-edge-list,16487100,vertex-pull,446214000,vertex-pull-nodiv,162796000,vertex-pull-warp,141801000,vertex-pull-warp-nodiv,107351000,vertex-push,297493000,vertex-push-warp,86276100
ff 30,edge-list,8499210,struct-edge-list,8239440,vertex-pull,151090000,vertex-pull-nodiv,56265600,vertex-pull-warp,80401400,vertex-pull-warp-nodiv,62810500,vertex-push,292418000,vertex-push-warp,50033300
ff 15,edge-list,3574160,struct-edge-list,3444720,vertex-pull,29007600,vertex-pull-nodiv,11762200,vertex-pull-warp,38783300,vertex-pull-warp-nodiv,30870900,vertex-push,290146000,vertex-push-warp,28619700
ff 05,edge-list,1331440,struct-edge-list,1231560,vertex-pull,3101780,vertex-pull-nodiv,1575770,vertex-pull-warp,13781900,vertex-pull-warp-nodiv,11206200,vertex-push,106971000,vertex-push-warp,15807700
re 50,edge-list,13021100,struct-edge-list,12738400,vertex-pull,184430000,vertex-pull-nodiv,67843700,vertex-pull-warp,120176000,vertex-pull-warp-nodiv,97960400,vertex-push,101908000,vertex-push-warp,71999900
re 30,edge-list,6558120,struct-edge-list,6388160,vertex-pull,78617300,vertex-pull-nodiv,29387000,vertex-pull-warp,67723600,vertex-pull-warp-nodiv,57165300,vertex-push,45529100,vertex-push-warp,41597300
re 15,edge-list,3014970,struct-edge-list,2896170,vertex-pull,29126200,vertex-pull-nodiv,10913300,vertex-pull-warp,32433700,vertex-pull-warp-nodiv,28165000,vertex-push,16385800,vertex-push-warp,20483300
re 05,edge-list,1179380,struct-edge-list,1090600,vertex-pull,6605290,vertex-pull-nodiv,2723910,vertex-pull-warp,11562900,vertex-pull-warp-nodiv,10207400,vertex-push,4387140,vertex-push-warp,7837310
rw 50,edge-list,12689100,struct-edge-list,12484500,vertex-pull,210447000,vertex-pull-nodiv,78252200,vertex-pull-warp,118411000,vertex-pull-warp-nodiv,97294600,vertex-push,97594600,vertex-push-warp,69833500
rw 30,edge-list,6792920,struct-edge-list,6615640,vertex-pull,95501700,vertex-pull-nodiv,35497500,vertex-pull-warp,68925100,vertex-pull-warp-nodiv,57614900,vertex-push,42976400,vertex-push-warp,41194100
rw 15,edge-list,3251160,struct-edge-list,3152720,vertex-pull,38658900,vertex-pull-nodiv,14074400,vertex-pull-warp,33609900,vertex-pull-warp-nodiv,28673900,vertex-push,17207200,vertex-push-warp,20436900
rw 05,edge-list,1309430,struct-edge-list,1224090,vertex-pull,10324000,vertex-pull-nodiv,4087030,vertex-pull-warp,12277000,vertex-pull-warp-nodiv,10550200,vertex-push,5136320,vertex-push-warp,7867970
,,,,,,,,,,,,,,,,
youtube-u-growth.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,153892000,struct-edge-list,152097000,vertex-pull,2626280000,vertex-pull-nodiv,957152000,vertex-pull-warp,894333000,vertex-pull-warp-nodiv,647604000,vertex-push,1384230000,vertex-push-warp,487835000
ff 50,edge-list,81925600,struct-edge-list,80773400,vertex-pull,2010260000,vertex-pull-nodiv,734613000,vertex-pull-warp,484185000,vertex-pull-warp-nodiv,338494000,vertex-push,1055260000,vertex-push-warp,261031000
ff 30,edge-list,49423200,struct-edge-list,48707500,vertex-pull,1856800000,vertex-pull-nodiv,667058000,vertex-pull-warp,280562000,vertex-pull-warp-nodiv,199727000,vertex-push,962267000,vertex-push-warp,150188000
ff 15,edge-list,24706700,struct-edge-list,24434500,vertex-pull,1803610000,vertex-pull-nodiv,644709000,vertex-pull-warp,182314000,vertex-pull-warp-nodiv,97643900,vertex-push,932069000,vertex-push-warp,93014500
ff 05,edge-list,8896940,struct-edge-list,8755560,vertex-pull,1791440000,vertex-pull-nodiv,646015000,vertex-pull-warp,150773000,vertex-pull-warp-nodiv,68577200,vertex-push,932293000,vertex-push-warp,72359600
re 50,edge-list,59253200,struct-edge-list,58957400,vertex-pull,808330000,vertex-pull-nodiv,300467000,vertex-pull-warp,376118000,vertex-pull-warp-nodiv,298795000,vertex-push,423187000,vertex-push-warp,207178000
re 30,edge-list,27881000,struct-edge-list,27723100,vertex-pull,378093000,vertex-pull-nodiv,140937000,vertex-pull-warp,220662000,vertex-pull-warp-nodiv,177228000,vertex-push,196888000,vertex-push-warp,120433000
re 15,edge-list,11302600,struct-edge-list,11215300,vertex-pull,145660000,vertex-pull-nodiv,53196900,vertex-pull-warp,108116000,vertex-pull-warp-nodiv,87832600,vertex-push,74988800,vertex-push-warp,58691600
re 05,edge-list,3406130,struct-edge-list,3353790,vertex-pull,38465900,vertex-pull-nodiv,14203700,vertex-pull-warp,38664800,vertex-pull-warp-nodiv,30200400,vertex-push,20079000,vertex-push-warp,21366900
rw 50,edge-list,56986700,struct-edge-list,56549400,vertex-pull,908260000,vertex-pull-nodiv,334385000,vertex-pull-warp,375878000,vertex-pull-warp-nodiv,297568000,vertex-push,474499000,vertex-push-warp,206424000
rw 30,edge-list,28367600,struct-edge-list,28028000,vertex-pull,473439000,vertex-pull-nodiv,176797000,vertex-pull-warp,222809000,vertex-pull-warp-nodiv,177274000,vertex-push,246775000,vertex-push-warp,121195000
rw 15,edge-list,12130500,struct-edge-list,11855100,vertex-pull,201210000,vertex-pull-nodiv,73587600,vertex-pull-warp,109206000,vertex-pull-warp-nodiv,87823300,vertex-push,104183000,vertex-push-warp,59286800
rw 05,edge-list,3777490,struct-edge-list,3616280,vertex-pull,52420200,vertex-pull-nodiv,19126000,vertex-pull-warp,38276800,vertex-pull-warp-nodiv,30377700,vertex-push,27341000,vertex-push-warp,20900000
,,,,,,,,,,,,,,,,
zhishi-baidu-internallink.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,132926000,struct-edge-list,130658000,vertex-pull,3277460000,vertex-pull-nodiv,1263520000,vertex-pull-warp,659629000,vertex-pull-warp-nodiv,451843000,vertex-push,362493000,vertex-push-warp,327321000
ff 50,edge-list,62472000,struct-edge-list,61313800,vertex-pull,1373010000,vertex-pull-nodiv,522459000,vertex-pull-warp,305813000,vertex-pull-warp-nodiv,213076000,vertex-push,152376000,vertex-push-warp,156086000
ff 30,edge-list,33429400,struct-edge-list,32636800,vertex-pull,640727000,vertex-pull-nodiv,229689000,vertex-pull-warp,184452000,vertex-pull-warp-nodiv,131074000,vertex-push,93417600,vertex-push-warp,98916300
ff 15,edge-list,11706000,struct-edge-list,11410900,vertex-pull,166036000,vertex-pull-nodiv,62111000,vertex-pull-warp,84743000,vertex-pull-warp-nodiv,62915900,vertex-push,52359400,vertex-push-warp,49661800
ff 05,edge-list,2929460,struct-edge-list,2809120,vertex-pull,29097300,vertex-pull-nodiv,11052800,vertex-pull-warp,27455700,vertex-pull-warp-nodiv,21055700,vertex-push,16423300,vertex-push-warp,17109000
re 50,edge-list,26925200,struct-edge-list,26605700,vertex-pull,412478000,vertex-pull-nodiv,154003000,vertex-pull-warp,202939000,vertex-pull-warp-nodiv,174099000,vertex-push,47128000,vertex-push-warp,128650000
re 30,edge-list,12643500,struct-edge-list,12424300,vertex-pull,162262000,vertex-pull-nodiv,61779700,vertex-pull-warp,112755000,vertex-pull-warp-nodiv,101081000,vertex-push,18138800,vertex-push-warp,75935600
re 15,edge-list,5504200,struct-edge-list,5401400,vertex-pull,56312600,vertex-pull-nodiv,20952600,vertex-pull-warp,56137400,vertex-pull-warp-nodiv,51041200,vertex-push,6809640,vertex-push-warp,38665000
re 05,edge-list,1903330,struct-edge-list,1844120,vertex-pull,13409200,vertex-pull-nodiv,5315660,vertex-pull-warp,19067800,vertex-pull-warp-nodiv,17748800,vertex-push,2172780,vertex-push-warp,13978200
rw 50,edge-list,23825900,struct-edge-list,23566300,vertex-pull,512163000,vertex-pull-nodiv,192188000,vertex-pull-warp,199625000,vertex-pull-warp-nodiv,173230000,vertex-push,33468300,vertex-push-warp,127107000
rw 30,edge-list,13023800,struct-edge-list,12842900,vertex-pull,243305000,vertex-pull-nodiv,91799500,vertex-pull-warp,117796000,vertex-pull-warp-nodiv,103213000,vertex-push,19867200,vertex-push-warp,76259200
rw 15,edge-list,6163020,struct-edge-list,6095440,vertex-pull,95826200,vertex-pull-nodiv,36174100,vertex-pull-warp,60619800,vertex-pull-warp-nodiv,53740700,vertex-push,13892600,vertex-push-warp,39036300
rw 05,edge-list,2139520,struct-edge-list,2122560,vertex-pull,23909100,vertex-pull-nodiv,9251410,vertex-pull-warp,21506500,vertex-pull-warp-nodiv,18660500,vertex-push,6411870,vertex-push-warp,13982700
,,,,,,,,,,,,,,,,
zhishi-hudong-internallink.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,112577000,struct-edge-list,110408000,vertex-pull,1901720000,vertex-pull-nodiv,707256000,vertex-pull-warp,562537000,vertex-pull-warp-nodiv,398468000,vertex-push,230530000,vertex-push-warp,284319000
ff 50,edge-list,47743800,struct-edge-list,46797000,vertex-pull,781240000,vertex-pull-nodiv,299444000,vertex-pull-warp,243264000,vertex-pull-warp-nodiv,178333000,vertex-push,101787000,vertex-push-warp,131217000
