bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,160274000,rev-edge-list,182495000,vertex-pull,168283000,vertex-push,52753300,vertex-push-warp,134677000
ff 30,edge-list,39183900,rev-edge-list,42985700,vertex-pull,66942200,vertex-push,22300800,vertex-push-warp,41940300
ff 15,edge-list,3153820,rev-edge-list,3400210,vertex-pull,12573500,vertex-push,775819,vertex-push-warp,4276690
ff 05,edge-list,2194200,rev-edge-list,2272940,vertex-pull,3705180,vertex-push,4202160,vertex-push-warp,5869770
re 50,edge-list,51286900,rev-edge-list,59923000,vertex-pull,113869000,vertex-push,27834000,vertex-push-warp,134807000
re 30,edge-list,27342200,rev-edge-list,31167200,vertex-pull,69472100,vertex-push,20145500,vertex-push-warp,109531000
re 15,edge-list,788520,rev-edge-list,838479,vertex-pull,3921400,vertex-push,777207,vertex-push-warp,4277610
re 05,edge-list,248524,rev-edge-list,257498,vertex-pull,966083,vertex-push,334575,vertex-push-warp,1566660
rw 50,edge-list,46722200,rev-edge-list,53122200,vertex-pull,129503000,vertex-push,28950700,vertex-push-warp,149605000
rw 30,edge-list,22880400,rev-edge-list,25530300,vertex-pull,58798500,vertex-push,17718100,vertex-push-warp,86610800
rw 15,edge-list,10785400,rev-edge-list,11555400,vertex-pull,29100200,vertex-push,10721700,vertex-push-warp,47008800
rw 05,edge-list,1371540,rev-edge-list,1374280,vertex-pull,7013180,vertex-push,1285310,vertex-push-warp,6234960
,,,,,,,,,,
zhishi-hudong-internallink.edges,1,,2,,3,,4,,5,
graph,edge-list,379808000,rev-edge-list,445387000,vertex-pull,363909000,vertex-push,87037700,vertex-push-warp,319177000
ff 50,edge-list,126835000,rev-edge-list,146308000,vertex-pull,134264000,vertex-push,39252000,vertex-push-warp,124518000
ff 30,edge-list,120466000,rev-edge-list,135755000,vertex-pull,94219200,vertex-push,36644100,vertex-push-warp,102765000
ff 15,edge-list,20879300,rev-edge-list,22727500,vertex-pull,26673400,vertex-push,13655700,vertex-push-warp,22216300
ff 05,edge-list,3131300,rev-edge-list,3325930,vertex-pull,5338490,vertex-push,6739330,vertex-push-warp,6330370
re 50,edge-list,54519800,rev-edge-list,64102200,vertex-pull,141541000,vertex-push,32190000,vertex-push-warp,179167000
re 30,edge-list,2551690,rev-edge-list,2901840,vertex-pull,11164200,vertex-push,1998600,vertex-push-warp,11451600
re 15,edge-list,2848410,rev-edge-list,3021250,vertex-pull,11263600,vertex-push,2814130,vertex-push-warp,15679100
re 05,edge-list,249456,rev-edge-list,250999,vertex-pull,810800,vertex-push,299684,vertex-push-warp,1405720
rw 50,edge-list,36790400,rev-edge-list,42286600,vertex-pull,78956400,vertex-push,22936300,vertex-push-warp,123808000
rw 30,edge-list,17418800,rev-edge-list,19632700,vertex-pull,39745500,vertex-push,12874000,vertex-push-warp,63387200
rw 15,edge-list,9092920,rev-edge-list,9899520,vertex-pull,19172900,vertex-push,7835760,vertex-push-warp,34675300
rw 05,edge-list,3635440,rev-edge-list,3955540,vertex-pull,8097670,vertex-push,3766410,vertex-push-warp,14705300
